Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Year,Month,Day,DayOfWeek,WeekOfYear,IsWeekend,Lag_1,Lag_7,Lag_14,Lag_30,Rolling_Mean_7,Rolling_Mean_30
2022-03-27,S003,P0005,Electronics,North,344,121,96,125.39,89.06,5,Cloudy,1,89.76,Summer,2022,3,27,6,12,1,65.0,17.0,73.0,175.0,133.71428571428572,142.16666666666666
2022-03-28,S003,P0005,Electronics,West,282,221,110,233.73,19.23,20,Cloudy,0,20.86,Autumn,2022,3,28,0,13,0,121.0,213.0,85.0,146.0,148.57142857142858,140.36666666666667
2022-03-29,S003,P0005,Electronics,North,352,275,92,290.64,21.05,0,Cloudy,0,19.91,Autumn,2022,3,29,1,13,0,221.0,88.0,135.0,183.0,149.71428571428572,142.86666666666667
2022-03-30,S003,P0005,Toys,West,460,322,150,335.94,51.41,15,Sunny,0,52.83,Spring,2022,3,30,2,13,0,275.0,112.0,382.0,120.0,176.42857142857142,145.93333333333334
2022-03-31,S003,P0005,Toys,North,457,349,177,357.52,50.87,5,Rainy,1,50.16,Autumn,2022,3,31,3,13,0,322.0,117.0,42.0,157.0,206.42857142857142,152.66666666666666
2022-04-01,S003,P0005,Electronics,East,263,258,126,273.65,81.74,20,Snowy,0,81.69,Summer,2022,4,1,4,13,0,349.0,324.0,94.0,18.0,239.57142857142858,159.06666666666666
2022-04-02,S003,P0005,Groceries,North,53,37,174,40.35,55.33,5,Sunny,0,50.94,Spring,2022,4,2,5,13,1,258.0,65.0,66.0,19.0,230.14285714285714,167.06666666666666
2022-04-03,S003,P0005,Toys,North,369,138,164,145.91,11.87,0,Snowy,0,12.24,Summer,2022,4,3,6,13,1,37.0,121.0,17.0,261.0,226.14285714285714,167.66666666666666
2022-04-04,S003,P0005,Groceries,North,126,81,76,95.6,38.81,5,Sunny,1,34.17,Autumn,2022,4,4,0,14,0,138.0,221.0,213.0,98.0,228.57142857142858,163.56666666666666
2022-04-05,S003,P0005,Electronics,West,56,22,197,30.58,18.38,20,Cloudy,1,19.25,Autumn,2022,4,5,1,14,0,81.0,275.0,88.0,362.0,208.57142857142858,163.0
2022-04-06,S003,P0005,Groceries,North,413,63,89,59.7,65.26,5,Sunny,0,65.9,Winter,2022,4,6,2,14,0,22.0,322.0,112.0,31.0,172.42857142857142,151.66666666666666
2022-04-07,S003,P0005,Electronics,South,234,193,112,202.29,82.31,10,Sunny,0,84.46,Summer,2022,4,7,3,14,0,63.0,349.0,117.0,372.0,135.42857142857142,152.73333333333332
2022-04-08,S003,P0005,Electronics,East,269,182,189,178.02,18.11,10,Cloudy,1,13.89,Autumn,2022,4,8,4,14,0,193.0,258.0,324.0,173.0,113.14285714285714,146.76666666666668
2022-04-09,S003,P0005,Electronics,North,307,106,155,125.08,54.1,0,Snowy,1,52.12,Spring,2022,4,9,5,14,1,182.0,37.0,65.0,197.0,102.28571428571429,147.06666666666666
2022-04-10,S003,P0005,Groceries,East,230,82,166,93.6,35.33,15,Rainy,0,31.85,Summer,2022,4,10,6,14,1,106.0,138.0,121.0,112.0,112.14285714285714,144.03333333333333
2022-04-11,S003,P0005,Toys,East,245,134,146,124.41,90.04,0,Rainy,0,85.59,Winter,2022,4,11,0,15,0,82.0,81.0,221.0,28.0,104.14285714285714,143.03333333333333
2022-04-12,S003,P0005,Furniture,East,342,70,133,77.12,88.12,5,Rainy,0,92.03,Winter,2022,4,12,1,15,0,134.0,22.0,275.0,73.0,111.71428571428571,146.56666666666666
2022-04-13,S003,P0005,Furniture,South,121,83,124,87.14,39.2,10,Sunny,0,40.89,Autumn,2022,4,13,2,15,0,70.0,63.0,322.0,85.0,118.57142857142857,146.46666666666667
2022-04-14,S003,P0005,Toys,East,368,59,128,56.36,49.43,20,Cloudy,0,50.16,Spring,2022,4,14,3,15,0,83.0,193.0,349.0,135.0,121.42857142857143,146.4
2022-04-15,S003,P0005,Furniture,North,234,55,118,47.52,72.93,20,Rainy,0,70.99,Summer,2022,4,15,4,15,0,59.0,182.0,258.0,382.0,102.28571428571429,143.86666666666667
2022-04-16,S003,P0005,Clothing,North,299,85,46,86.03,19.15,5,Snowy,1,15.9,Spring,2022,4,16,5,15,1,55.0,106.0,37.0,42.0,84.14285714285714,132.96666666666667
2022-04-17,S003,P0005,Clothing,South,267,169,186,161.68,66.13,20,Rainy,1,69.95,Autumn,2022,4,17,6,15,1,85.0,82.0,138.0,94.0,81.14285714285714,134.4
2022-04-18,S003,P0005,Electronics,South,420,42,123,38.84,27.75,0,Cloudy,1,23.67,Summer,2022,4,18,0,16,0,169.0,134.0,81.0,66.0,93.57142857142857,136.9
2022-04-19,S003,P0005,Furniture,North,72,9,192,10.07,64.64,20,Snowy,1,60.65,Autumn,2022,4,19,1,16,0,42.0,70.0,22.0,17.0,80.42857142857143,136.1
2022-04-20,S003,P0005,Toys,South,224,158,124,174.26,71.94,20,Rainy,0,69.68,Summer,2022,4,20,2,16,0,9.0,83.0,63.0,213.0,71.71428571428571,135.83333333333334
2022-04-21,S003,P0005,Toys,East,211,43,30,38.25,49.58,10,Cloudy,0,52.95,Spring,2022,4,21,3,16,0,158.0,59.0,193.0,88.0,82.42857142857143,134.0
2022-04-22,S003,P0005,Clothing,East,104,21,188,28.53,57.45,15,Cloudy,1,53.76,Winter,2022,4,22,4,16,0,43.0,55.0,182.0,112.0,80.14285714285714,132.5
2022-04-23,S003,P0005,Furniture,East,323,177,193,195.72,83.17,10,Sunny,1,80.39,Spring,2022,4,23,5,16,1,21.0,85.0,106.0,117.0,75.28571428571429,129.46666666666667
2022-04-24,S003,P0005,Furniture,East,124,41,49,58.83,42.69,5,Snowy,0,39.32,Autumn,2022,4,24,6,16,1,177.0,169.0,82.0,324.0,88.42857142857143,131.46666666666667
2022-04-25,S003,P0005,Furniture,East,413,381,185,373.76,54.86,20,Rainy,0,56.19,Spring,2022,4,25,0,17,0,41.0,42.0,134.0,65.0,70.14285714285714,122.03333333333333
2022-04-26,S003,P0005,Furniture,East,184,161,132,161.82,66.47,5,Sunny,1,66.63,Spring,2022,4,26,1,17,0,381.0,9.0,70.0,121.0,118.57142857142857,132.56666666666666
2022-04-27,S003,P0005,Furniture,East,86,40,138,46.21,57.45,15,Rainy,0,58.7,Winter,2022,4,27,2,17,0,161.0,158.0,83.0,221.0,140.28571428571428,133.9
2022-04-28,S003,P0005,Furniture,West,344,206,154,213.99,77.94,15,Rainy,0,79.68,Spring,2022,4,28,3,17,0,40.0,43.0,59.0,275.0,123.42857142857143,127.86666666666666
2022-04-29,S003,P0005,Toys,West,435,404,110,406.93,52.2,20,Cloudy,1,56.69,Winter,2022,4,29,4,17,0,206.0,21.0,55.0,322.0,146.71428571428572,125.56666666666666
2022-04-30,S003,P0005,Electronics,West,248,63,148,60.14,92.71,0,Snowy,0,89.5,Winter,2022,4,30,5,17,1,404.0,177.0,85.0,349.0,201.42857142857142,128.3
2022-05-01,S003,P0005,Furniture,East,111,80,159,78.19,70.65,0,Cloudy,0,68.18,Autumn,2022,5,1,6,17,1,63.0,41.0,169.0,258.0,185.14285714285714,118.76666666666667
2022-05-02,S003,P0005,Electronics,East,383,257,38,255.92,86.07,0,Rainy,1,81.84,Autumn,2022,5,2,0,18,0,80.0,381.0,42.0,37.0,190.71428571428572,112.83333333333333
2022-05-03,S003,P0005,Furniture,East,307,246,115,242.17,32.03,20,Sunny,0,36.63,Autumn,2022,5,3,1,18,0,257.0,161.0,9.0,138.0,173.0,120.16666666666667
2022-05-04,S003,P0005,Toys,East,369,48,112,62.93,97.59,20,Rainy,0,101.63,Summer,2022,5,4,2,18,0,246.0,40.0,158.0,81.0,185.14285714285714,123.76666666666667
2022-05-05,S003,P0005,Furniture,East,87,75,183,79.32,67.85,10,Snowy,1,67.04,Autumn,2022,5,5,3,18,0,48.0,206.0,43.0,22.0,186.28571428571428,122.66666666666667
2022-05-06,S003,P0005,Groceries,West,265,217,90,231.67,74.61,0,Rainy,0,77.99,Summer,2022,5,6,4,18,0,75.0,404.0,21.0,63.0,167.57142857142858,124.43333333333334
2022-05-07,S003,P0005,Clothing,South,302,301,178,310.86,62.59,20,Sunny,1,67.15,Winter,2022,5,7,5,18,1,217.0,63.0,177.0,193.0,140.85714285714286,129.56666666666666
2022-05-08,S003,P0005,Clothing,South,217,108,179,125.9,46.73,5,Snowy,1,44.77,Summer,2022,5,8,6,18,1,301.0,80.0,41.0,182.0,174.85714285714286,133.16666666666666
2022-05-09,S003,P0005,Furniture,East,135,134,158,131.12,98.5,5,Snowy,0,97.65,Spring,2022,5,9,0,19,0,108.0,257.0,381.0,106.0,178.85714285714286,130.7
2022-05-10,S003,P0005,Groceries,South,278,36,166,29.33,15.71,5,Snowy,1,18.15,Summer,2022,5,10,1,19,0,134.0,246.0,161.0,82.0,161.28571428571428,131.63333333333333
2022-05-11,S003,P0005,Groceries,South,117,95,144,89.34,80.31,20,Sunny,1,78.87,Autumn,2022,5,11,2,19,0,36.0,48.0,40.0,134.0,131.28571428571428,130.1
2022-05-12,S003,P0005,Toys,East,216,31,53,22.49,33.86,5,Sunny,1,35.7,Winter,2022,5,12,3,19,0,95.0,75.0,206.0,70.0,138.0,128.8
2022-05-13,S003,P0005,Electronics,South,200,17,171,12.53,85.5,5,Snowy,0,84.81,Winter,2022,5,13,4,19,0,31.0,217.0,404.0,83.0,131.71428571428572,127.5
2022-05-14,S003,P0005,Toys,North,101,46,24,53.32,24.32,0,Sunny,1,20.11,Summer,2022,5,14,5,19,1,17.0,301.0,63.0,59.0,103.14285714285714,125.3
2022-05-15,S003,P0005,Furniture,West,393,228,126,233.27,96.7,0,Rainy,0,93.24,Spring,2022,5,15,6,19,1,46.0,108.0,80.0,55.0,66.71428571428571,124.86666666666666
2022-05-16,S003,P0005,Toys,South,114,3,160,3.89,95.81,10,Rainy,1,99.2,Spring,2022,5,16,0,20,0,228.0,134.0,257.0,85.0,83.85714285714286,130.63333333333333
2022-05-17,S003,P0005,Groceries,South,359,163,95,163.89,22.67,0,Cloudy,1,21.9,Summer,2022,5,17,1,20,0,3.0,36.0,246.0,169.0,65.14285714285714,127.9
2022-05-18,S003,P0005,Groceries,South,205,116,128,114.65,37.39,15,Sunny,1,38.93,Spring,2022,5,18,2,20,0,163.0,95.0,48.0,42.0,83.28571428571429,127.7
2022-05-19,S003,P0005,Clothing,North,387,75,65,92.94,66.39,15,Sunny,0,63.45,Spring,2022,5,19,3,20,0,116.0,31.0,75.0,9.0,86.28571428571429,130.16666666666666
2022-05-20,S003,P0005,Clothing,North,481,219,127,212.18,68.49,10,Rainy,0,64.56,Autumn,2022,5,20,4,20,0,75.0,17.0,217.0,158.0,92.57142857142857,132.36666666666667
2022-05-21,S003,P0005,Furniture,North,245,94,173,88.83,48.11,0,Cloudy,1,52.88,Winter,2022,5,21,5,20,1,219.0,46.0,301.0,43.0,121.42857142857143,134.4
2022-05-22,S003,P0005,Clothing,East,464,185,25,201.89,29.06,0,Cloudy,0,25.63,Winter,2022,5,22,6,20,1,94.0,228.0,108.0,21.0,128.28571428571428,136.1
2022-05-23,S003,P0005,Toys,West,246,58,136,69.31,52.91,0,Snowy,0,48.1,Summer,2022,5,23,0,21,0,185.0,3.0,134.0,177.0,122.14285714285714,141.56666666666666
2022-05-24,S003,P0005,Groceries,North,230,139,38,157.36,73.97,10,Snowy,1,70.29,Autumn,2022,5,24,1,21,0,58.0,163.0,36.0,41.0,130.0,137.6
2022-05-25,S003,P0005,Groceries,West,85,64,74,70.2,43.52,5,Snowy,0,40.96,Autumn,2022,5,25,2,21,0,139.0,116.0,95.0,381.0,126.57142857142857,140.86666666666667
2022-05-26,S003,P0005,Toys,North,324,299,23,293.79,99.15,15,Rainy,0,103.01,Spring,2022,5,26,3,21,0,64.0,75.0,31.0,161.0,119.14285714285714,130.3
2022-05-27,S003,P0005,Furniture,East,469,225,110,231.61,28.73,5,Snowy,1,28.08,Autumn,2022,5,27,4,21,0,299.0,219.0,17.0,40.0,151.14285714285714,134.9
2022-05-28,S003,P0005,Furniture,West,324,78,107,80.46,83.79,10,Rainy,1,84.96,Winter,2022,5,28,5,21,1,225.0,94.0,46.0,206.0,152.0,141.06666666666666
2022-05-29,S003,P0005,Toys,West,197,145,68,164.64,13.51,0,Sunny,1,11.29,Summer,2022,5,29,6,21,1,78.0,185.0,228.0,404.0,149.71428571428572,136.8
2022-05-30,S003,P0005,Electronics,North,153,53,136,43.34,95.42,5,Sunny,0,94.47,Spring,2022,5,30,0,22,0,145.0,58.0,3.0,63.0,144.0,128.16666666666666
2022-05-31,S003,P0005,Groceries,West,290,252,21,243.74,81.18,10,Rainy,1,84.5,Autumn,2022,5,31,1,22,0,53.0,139.0,163.0,80.0,143.28571428571428,127.83333333333333
2022-06-01,S003,P0005,Toys,North,485,154,190,158.75,75.91,20,Snowy,0,74.88,Summer,2022,6,1,2,22,0,252.0,64.0,116.0,257.0,159.42857142857142,133.56666666666666
2022-06-02,S003,P0005,Electronics,East,342,208,120,211.33,19.56,15,Sunny,1,15.98,Autumn,2022,6,2,3,22,0,154.0,299.0,75.0,246.0,172.28571428571428,130.13333333333333
2022-06-03,S003,P0005,Electronics,South,78,22,86,18.59,31.47,20,Sunny,0,32.36,Spring,2022,6,3,4,22,0,208.0,225.0,219.0,48.0,159.28571428571428,128.86666666666667
2022-06-04,S003,P0005,Toys,East,354,45,163,46.33,11.13,20,Rainy,1,9.58,Autumn,2022,6,4,5,22,1,22.0,78.0,94.0,75.0,130.28571428571428,128.0
2022-06-05,S003,P0005,Toys,South,156,85,60,89.51,28.7,5,Cloudy,1,24.75,Summer,2022,6,5,6,22,1,45.0,145.0,185.0,217.0,125.57142857142857,127.0
2022-06-06,S003,P0005,Clothing,West,247,92,73,106.94,36.0,15,Rainy,0,39.06,Winter,2022,6,6,0,23,0,85.0,53.0,58.0,301.0,117.0,122.6
2022-06-07,S003,P0005,Toys,South,499,478,196,487.62,10.5,20,Cloudy,0,15.32,Autumn,2022,6,7,1,23,0,92.0,252.0,139.0,108.0,122.57142857142857,115.63333333333334
2022-06-08,S003,P0005,Electronics,South,334,250,186,263.97,52.97,0,Rainy,0,51.19,Winter,2022,6,8,2,23,0,478.0,154.0,64.0,134.0,154.85714285714286,127.96666666666667
2022-06-09,S003,P0005,Furniture,North,360,187,132,186.62,55.49,0,Cloudy,0,52.0,Spring,2022,6,9,3,23,0,250.0,208.0,299.0,36.0,168.57142857142858,131.83333333333334
2022-06-10,S003,P0005,Toys,North,281,232,131,241.21,54.93,20,Snowy,0,52.28,Winter,2022,6,10,4,23,0,187.0,22.0,225.0,95.0,165.57142857142858,136.86666666666667
2022-06-11,S003,P0005,Clothing,East,254,158,181,156.94,78.51,5,Sunny,0,81.35,Winter,2022,6,11,5,23,1,232.0,45.0,78.0,31.0,195.57142857142858,141.43333333333334
2022-06-12,S003,P0005,Toys,North,456,139,185,151.31,36.82,10,Snowy,0,39.45,Spring,2022,6,12,6,23,1,158.0,85.0,145.0,17.0,211.71428571428572,145.66666666666666
2022-06-13,S003,P0005,Electronics,East,493,17,194,9.0,21.47,15,Rainy,0,19.04,Spring,2022,6,13,0,24,0,139.0,92.0,53.0,46.0,219.42857142857142,149.73333333333332
2022-06-14,S003,P0005,Furniture,North,51,24,60,42.17,51.76,15,Cloudy,0,55.95,Spring,2022,6,14,1,24,0,17.0,478.0,252.0,228.0,208.71428571428572,148.76666666666668
2022-06-15,S003,P0005,Furniture,East,306,264,96,270.58,62.72,15,Rainy,0,66.08,Summer,2022,6,15,2,24,0,24.0,250.0,154.0,3.0,143.85714285714286,141.96666666666667
2022-06-16,S003,P0005,Toys,South,69,25,170,44.9,62.66,0,Snowy,1,61.65,Autumn,2022,6,16,3,24,0,264.0,187.0,208.0,163.0,145.85714285714286,150.66666666666666
2022-06-17,S003,P0005,Groceries,South,391,283,31,274.31,90.65,0,Snowy,0,90.78,Spring,2022,6,17,4,24,0,25.0,232.0,22.0,116.0,122.71428571428571,146.06666666666666
2022-06-18,S003,P0005,Groceries,West,440,159,199,176.24,28.34,20,Sunny,1,32.16,Winter,2022,6,18,5,24,1,283.0,158.0,45.0,75.0,130.0,151.63333333333333
2022-06-19,S003,P0005,Groceries,East,183,62,113,65.08,45.08,5,Cloudy,0,47.46,Summer,2022,6,19,6,24,1,159.0,139.0,85.0,219.0,130.14285714285714,154.43333333333334
2022-06-20,S003,P0005,Clothing,North,78,56,72,74.73,33.69,10,Snowy,0,37.67,Autumn,2022,6,20,0,25,0,62.0,17.0,92.0,94.0,119.14285714285714,149.2
2022-06-21,S003,P0005,Groceries,East,370,357,53,358.49,76.07,10,Sunny,0,75.14,Winter,2022,6,21,1,25,0,56.0,24.0,478.0,185.0,124.71428571428571,147.93333333333334
2022-06-22,S003,P0005,Electronics,East,265,204,25,210.65,40.64,10,Rainy,1,37.95,Spring,2022,6,22,2,25,0,357.0,264.0,250.0,58.0,172.28571428571428,153.66666666666666
2022-06-23,S003,P0005,Toys,North,440,360,89,371.75,82.43,0,Cloudy,0,85.9,Winter,2022,6,23,3,25,0,204.0,25.0,187.0,139.0,163.71428571428572,158.53333333333333
2022-06-24,S003,P0005,Groceries,North,432,305,67,323.8,69.32,15,Cloudy,0,72.95,Summer,2022,6,24,4,25,0,360.0,283.0,232.0,64.0,211.57142857142858,165.9
2022-06-25,S003,P0005,Groceries,South,114,44,148,55.5,73.12,10,Sunny,0,77.23,Winter,2022,6,25,5,25,1,305.0,159.0,158.0,299.0,214.71428571428572,173.93333333333334
2022-06-26,S003,P0005,Clothing,North,161,129,157,133.6,40.86,10,Sunny,0,36.48,Winter,2022,6,26,6,25,1,44.0,62.0,139.0,225.0,198.28571428571428,165.43333333333334
2022-06-27,S003,P0005,Groceries,South,493,255,158,256.84,17.81,5,Rainy,0,15.65,Autumn,2022,6,27,0,26,0,129.0,56.0,17.0,78.0,207.85714285714286,162.23333333333332
2022-06-28,S003,P0005,Furniture,East,80,2,97,3.54,72.48,5,Sunny,0,76.32,Summer,2022,6,28,1,26,0,255.0,357.0,24.0,145.0,236.28571428571428,168.13333333333333
2022-06-29,S003,P0005,Clothing,East,99,57,138,72.43,23.79,5,Rainy,0,27.32,Spring,2022,6,29,2,26,0,2.0,204.0,264.0,53.0,185.57142857142858,163.36666666666667
2022-06-30,S003,P0005,Clothing,East,357,196,40,187.06,73.98,5,Snowy,1,77.81,Spring,2022,6,30,3,26,0,57.0,360.0,25.0,252.0,164.57142857142858,163.5
2022-07-01,S003,P0005,Clothing,West,88,27,77,34.81,49.0,15,Rainy,0,48.38,Autumn,2022,7,1,4,26,0,196.0,305.0,283.0,154.0,141.14285714285714,161.63333333333333
2022-07-02,S003,P0005,Clothing,East,267,150,135,167.49,23.03,10,Cloudy,0,27.6,Spring,2022,7,2,5,26,1,27.0,44.0,159.0,208.0,101.42857142857143,157.4
2022-07-03,S003,P0005,Furniture,North,284,4,162,2.51,37.32,20,Snowy,1,35.5,Winter,2022,7,3,6,26,1,150.0,129.0,62.0,22.0,116.57142857142857,155.46666666666667
2022-07-04,S003,P0005,Clothing,North,253,229,170,223.89,21.37,0,Cloudy,1,23.04,Spring,2022,7,4,0,27,0,4.0,255.0,56.0,45.0,98.71428571428571,154.86666666666667
2022-07-05,S003,P0005,Electronics,South,332,121,74,115.59,90.27,15,Snowy,1,90.13,Spring,2022,7,5,1,27,0,229.0,2.0,357.0,85.0,95.0,161.0
2022-07-06,S003,P0005,Furniture,North,158,53,35,43.43,71.1,20,Cloudy,0,67.35,Summer,2022,7,6,2,27,0,121.0,57.0,204.0,92.0,112.0,162.2
2022-07-07,S003,P0005,Furniture,East,248,57,104,52.42,42.05,15,Rainy,0,45.63,Summer,2022,7,7,3,27,0,53.0,196.0,360.0,478.0,111.42857142857143,160.9
2022-07-08,S003,P0005,Furniture,North,266,154,184,149.74,59.69,15,Cloudy,0,61.95,Summer,2022,7,8,4,27,0,57.0,27.0,305.0,250.0,91.57142857142857,146.86666666666667
2022-07-09,S003,P0005,Clothing,East,63,12,42,7.76,42.24,5,Cloudy,0,44.2,Winter,2022,7,9,5,27,1,154.0,150.0,44.0,187.0,109.71428571428571,143.66666666666666
2022-07-10,S003,P0005,Groceries,East,154,63,81,70.49,56.16,10,Rainy,1,52.42,Winter,2022,7,10,6,27,1,12.0,4.0,129.0,232.0,90.0,137.83333333333334
2022-07-11,S003,P0005,Toys,East,445,184,170,200.12,56.95,20,Rainy,1,55.05,Winter,2022,7,11,0,28,0,63.0,229.0,255.0,158.0,98.42857142857143,132.2
2022-07-12,S003,P0005,Furniture,East,487,349,116,360.17,95.33,0,Cloudy,0,92.71,Spring,2022,7,12,1,28,0,184.0,121.0,2.0,139.0,92.0,133.06666666666666
2022-07-13,S003,P0005,Furniture,North,450,275,160,282.2,81.05,0,Sunny,1,85.06,Spring,2022,7,13,2,28,0,349.0,53.0,57.0,17.0,124.57142857142857,140.06666666666666
2022-07-14,S003,P0005,Furniture,West,225,106,118,118.14,17.91,5,Snowy,1,21.51,Autumn,2022,7,14,3,28,0,275.0,57.0,196.0,24.0,156.28571428571428,148.66666666666666
2022-07-15,S003,P0005,Clothing,South,140,124,25,132.19,71.32,15,Cloudy,1,72.03,Summer,2022,7,15,4,28,0,106.0,154.0,27.0,264.0,163.28571428571428,151.4
2022-07-16,S003,P0005,Toys,South,463,417,138,410.42,74.26,5,Snowy,1,71.86,Autumn,2022,7,16,5,28,1,124.0,12.0,150.0,25.0,159.0,146.73333333333332
2022-07-17,S003,P0005,Furniture,West,75,39,74,30.63,61.37,10,Sunny,0,60.34,Winter,2022,7,17,6,28,1,417.0,63.0,4.0,283.0,216.85714285714286,159.8
2022-07-18,S003,P0005,Electronics,South,330,178,167,189.39,57.31,5,Cloudy,0,58.73,Spring,2022,7,18,0,29,0,39.0,184.0,229.0,159.0,213.42857142857142,151.66666666666666
2022-07-19,S003,P0005,Furniture,West,112,110,81,118.21,60.52,5,Snowy,0,62.0,Summer,2022,7,19,1,29,0,178.0,349.0,121.0,62.0,212.57142857142858,152.3
2022-07-20,S003,P0005,Clothing,South,210,97,176,89.57,28.62,5,Snowy,0,25.69,Winter,2022,7,20,2,29,0,110.0,275.0,53.0,56.0,178.42857142857142,153.9
2022-07-21,S003,P0005,Toys,East,278,211,28,222.5,58.46,0,Snowy,1,62.28,Autumn,2022,7,21,3,29,0,97.0,106.0,57.0,357.0,153.0,155.26666666666668
2022-07-22,S003,P0005,Clothing,East,228,134,52,124.73,75.89,15,Snowy,1,78.71,Autumn,2022,7,22,4,29,0,211.0,124.0,154.0,204.0,168.0,150.4
2022-07-23,S003,P0005,Furniture,East,108,82,161,73.62,93.87,15,Cloudy,0,95.56,Winter,2022,7,23,5,29,1,134.0,417.0,12.0,360.0,169.42857142857142,148.06666666666666
2022-07-24,S003,P0005,Clothing,West,483,208,21,200.24,45.3,5,Sunny,0,41.54,Summer,2022,7,24,6,29,1,82.0,39.0,63.0,305.0,121.57142857142857,138.8
2022-07-25,S003,P0005,Groceries,North,70,37,184,34.56,32.18,20,Rainy,0,34.73,Autumn,2022,7,25,0,30,0,208.0,178.0,184.0,44.0,145.71428571428572,135.56666666666666
2022-07-26,S003,P0005,Clothing,West,465,449,140,458.33,27.73,10,Sunny,0,25.75,Summer,2022,7,26,1,30,0,37.0,110.0,349.0,129.0,125.57142857142857,135.33333333333334
2022-07-27,S003,P0005,Clothing,North,152,25,163,34.81,62.69,10,Snowy,0,60.11,Autumn,2022,7,27,2,30,0,449.0,97.0,275.0,255.0,174.0,146.0
2022-07-28,S003,P0005,Groceries,North,164,103,141,114.69,58.2,5,Sunny,1,62.44,Summer,2022,7,28,3,30,0,25.0,211.0,106.0,2.0,163.71428571428572,138.33333333333334
2022-07-29,S003,P0005,Electronics,South,346,85,107,76.93,42.97,15,Sunny,0,41.66,Autumn,2022,7,29,4,30,0,103.0,134.0,124.0,57.0,148.28571428571428,141.7
2022-07-30,S003,P0005,Groceries,East,182,50,119,48.17,36.44,10,Cloudy,1,36.88,Summer,2022,7,30,5,30,1,85.0,82.0,417.0,196.0,141.28571428571428,142.63333333333333
2022-07-31,S003,P0005,Electronics,South,238,117,36,127.41,80.24,15,Snowy,0,76.49,Winter,2022,7,31,6,30,1,50.0,208.0,39.0,27.0,136.71428571428572,137.76666666666668
2022-08-01,S003,P0005,Electronics,West,399,253,145,267.09,42.74,15,Rainy,0,42.47,Winter,2022,8,1,0,31,0,117.0,37.0,178.0,150.0,123.71428571428571,140.76666666666668
2022-08-02,S003,P0005,Electronics,East,464,329,63,321.6,47.86,15,Snowy,0,43.81,Winter,2022,8,2,1,31,0,253.0,449.0,110.0,4.0,154.57142857142858,144.2
2022-08-03,S003,P0005,Electronics,East,491,316,113,335.95,89.49,10,Rainy,0,90.82,Autumn,2022,8,3,2,31,0,329.0,25.0,97.0,229.0,137.42857142857142,155.03333333333333
2022-08-04,S003,P0005,Toys,East,404,392,114,385.15,23.64,10,Snowy,0,27.5,Summer,2022,8,4,3,31,0,316.0,103.0,211.0,121.0,179.0,157.93333333333334
2022-08-05,S003,P0005,Furniture,North,177,104,91,122.81,17.78,10,Cloudy,1,16.26,Spring,2022,8,5,4,31,0,392.0,85.0,134.0,53.0,220.28571428571428,166.96666666666667
2022-08-06,S003,P0005,Furniture,North,116,94,81,99.25,18.83,10,Cloudy,0,18.97,Winter,2022,8,6,5,31,1,104.0,50.0,82.0,57.0,223.0,168.66666666666666
2022-08-07,S003,P0005,Electronics,North,232,72,84,74.25,78.95,0,Snowy,1,73.98,Autumn,2022,8,7,6,31,1,94.0,117.0,208.0,154.0,229.28571428571428,169.9
2022-08-08,S003,P0005,Toys,East,325,319,82,314.84,39.66,0,Cloudy,0,42.98,Spring,2022,8,8,0,32,0,72.0,253.0,37.0,12.0,222.85714285714286,167.16666666666666
2022-08-09,S003,P0005,Furniture,South,411,161,186,173.18,46.17,5,Cloudy,1,43.95,Autumn,2022,8,9,1,32,0,319.0,329.0,449.0,63.0,232.28571428571428,177.4
2022-08-10,S003,P0005,Electronics,East,453,407,175,412.67,43.23,20,Cloudy,1,38.71,Summer,2022,8,10,2,32,0,161.0,316.0,25.0,184.0,208.28571428571428,180.66666666666666
2022-08-11,S003,P0005,Groceries,East,307,38,91,36.05,11.29,0,Rainy,1,12.94,Spring,2022,8,11,3,32,0,407.0,392.0,103.0,349.0,221.28571428571428,188.1
2022-08-12,S003,P0005,Electronics,East,170,44,89,42.69,40.76,5,Rainy,0,41.31,Spring,2022,8,12,4,32,0,38.0,104.0,85.0,275.0,170.71428571428572,177.73333333333332
2022-08-13,S003,P0005,Toys,South,371,325,176,335.99,37.36,0,Cloudy,1,32.42,Spring,2022,8,13,5,32,1,44.0,94.0,50.0,106.0,162.14285714285714,170.03333333333333
2022-08-14,S003,P0005,Electronics,East,415,257,32,273.49,50.82,5,Sunny,0,50.15,Summer,2022,8,14,6,32,1,325.0,72.0,117.0,124.0,195.14285714285714,177.33333333333334
2022-08-15,S003,P0005,Groceries,South,478,185,67,202.75,34.84,0,Snowy,0,35.28,Winter,2022,8,15,0,33,0,257.0,319.0,253.0,417.0,221.57142857142858,181.76666666666668
2022-08-16,S003,P0005,Furniture,North,429,364,153,374.46,14.32,15,Cloudy,1,13.84,Winter,2022,8,16,1,33,0,185.0,161.0,329.0,39.0,202.42857142857142,174.03333333333333
2022-08-17,S003,P0005,Furniture,East,61,8,21,7.83,10.24,20,Sunny,0,7.25,Spring,2022,8,17,2,33,0,364.0,407.0,316.0,178.0,231.42857142857142,184.86666666666667
